Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Mark
1433834.0303188332,-4743.77,-17071.88,-17094.16,-16528.04,-17077.90,-1077.87,-17040.88,-7603.11,-6434.14,-10701.71,-5310.44,-17087.84,-6248.18,-16382.45,-7242.73,-5931.87,-9788.25,-5614.69,-8705.14,-2607.50,+0000.00,+0002.71,-0002.71,-0008.13,0
1433834.0336521666,-14152.40,-2059.34,-3947.97,-8034.41,-3976.74,-13001.31,-10559.16,-9376.88,-9730.83,-8338.16,-10285.05,-4386.34,-9246.27,-6064.58,-5376.92,-9590.01,-8511.80,-8900.34,-7969.77,+4443.51,+0000.00,+0002.41,-0002.11,-0007.83,0
1433834.0369854998,-4956.27,+13252.60,+13274.87,+12092.15,+13258.62,-6398.79,+11883.50,+1248.82,-0279.16,+4971.23,-2435.06,+13268.55,-0155.07,+12393.35,+3423.74,-1261.93,+3824.72,-0792.19,+3040.42,+6426.78,+0000.00,+0002.41,-0002.41,-0008.13,0
1433834.0403188332,+12284.05,+14102.27,+14026.17,+15770.16,+14521.19,+9967.77,+18088.39,+10597.21,+10090.13,+11551.11,+9018.17,+14079.05,+9393.44,+13272.16,+9343.67,+9059.83,+11063.31,+8660.47,+9968.83,-0477.06,+0000.00,+0002.71,-0002.71,-0008.13,0
1433834.0436521666,+11379.46,-8111.31,-7845.57,-3326.11,-7719.34,+11540.07,-0906.32,+3865.43,+5232.85,+0746.95,+6286.04,-7713.55,+4737.16,-5687.71,+1717.84,+5132.99,+1570.43,+4725.79,+1598.58,-8102.89,+0000.00,+0002.71,-0002.71,-0008.43,0
1433834.0469854998,-4691.88,-17042.81,-17065.09,-16530.51,-17048.83,-0660.01,-17011.81,-6998.33,-5923.93,-10073.86,-4858.48,-17058.77,-5686.31,-15933.81,-7213.66,-5353.78,-9124.67,-5017.33,-8084.85,-2636.57,+0000.00,+0002.41,-0002.41,-0008.43,0
1433834.0503188332,-14008.88,-2730.38,-3624.78,-8155.51,-3923.03,-12837.67,-10140.59,-8846.53,-9277.33,-7694.73,-9813.77,-4230.71,-8609.75,-5605.04,-5387.44,-8948.57,-7868.67,-8230.66,-7298.66,+4432.99,+0000.00,+0002.71,-0002.71,-0008.43,0
1433834.0536521664,-5584.91,+13327.22,+13349.50,+11440.20,+13333.24,-6324.16,+11589.14,+1004.81,-0548.50,+4835.67,-2539.56,+13343.18,-0273.54,+12321.31,+3498.37,-1295.66,+3704.09,-0919.19,+2950.12,+6352.16,+0000.00,+0002.41,-0002.71,-0008.13,0
1433834.0569854998,+11338.18,+13823.35,+14039.69,+15157.48,+14563.84,+9203.45,+17900.73,+10220.93,+9853.66,+11339.18,+8771.11,+14031.29,+9318.55,+13156.45,+9367.12,+8943.01,+10897.18,+8506.89,+9853.19,-0453.61,+0000.00,+0002.71,-0002.71,-0008.43,0
1433834.0603188332,+10806.26,-8078.25,-7810.10,-3578.20,-7653.56,+11573.14,-1683.89,+3638.72,+5113.14,+0589.92,+6119.23,-7664.26,+4543.86,-5822.35,+1750.91,+5041.14,+1464.15,+4590.53,+1551.74,-8069.82,+0000.00,+0003.01,-0002.71,-0008.13,0
1433834.0636521664,-4856.91,-17107.55,-17129.82,-16223.55,-17113.57,-0520.31,-17076.55,-6786.17,-5557.36,-9923.91,-4642.49,-17123.50,-5481.19,-15694.09,-7278.39,-5141.90,-8978.00,-4866.94,-7808.62,-2571.83,+0000.00,+0002.71,-0002.71,-0008.43,0
1433834.0669854998,-13883.25,-2228.47,-3271.07,-7067.92,-3462.52,-12515.99,-9804.56,-7998.31,-8416.72,-6982.25,-9082.97,-3514.01,-8003.74,-4872.76,-5426.67,-8257.57,-7176.51,-7598.69,-6557.72,+4393.76,+0000.00,+0002.41,-0002.71,-0008.43,0
1433834.0703188332,-5282.01,+13297.70,+13319.98,+12550.72,+13303.72,-6353.69,+11762.65,+2134.82,+0551.43,+5887.38,-1383.38,+13313.66,+0719.08,+13316.97,+3468.85,-0207.87,+4780.03,+0086.74,+4084.99,+6381.68,+0000.00,+0002.41,-0002.41,-0008.13,0
1433834.0736521664,+12349.53,+14404.08,+14593.48,+16774.09,+14975.94,+10428.57,+18249.08,+11731.54,+11233.12,+12804.81,+10418.78,+14864.13,+10582.64,+14704.89,+9366.52,+10408.88,+12357.87,+9961.81,+11295.16,-0454.21,+0000.00,+0002.41,-0002.41,-0007.52,0
1433834.0769854998,+11248.45,-7941.86,-7608.22,-2029.04,-7496.99,+11600.05,-0983.30,+4860.00,+6239.48,+1838.38,+7575.30,-7356.43,+5628.87,-4361.52,+1777.81,+6359.94,+2705.96,+5790.01,+2757.16,-8042.91,+0000.00,+0002.71,-0003.01,-0008.13,0
1433834.0803188332,-4278.15,-17007.75,-17030.02,-15116.22,-17013.77,-0127.94,-16918.44,-5741.86,-4627.05,-8799.54,-3283.35,-17023.70,-4522.07,-14412.23,-7178.59,-3950.97,-7810.41,-3782.39,-6767.03,-2671.63,+0000.00,+0002.71,-0002.41,-0008.13,0
1433834.0836521664,-14018.74,-2066.47,-2820.26,-6478.49,-3138.69,-12513.52,-9345.90,-7479.13,-7896.60,-6316.85,-8115.91,-3156.28,-7459.49,-3840.20,-5348.36,-7445.12,-6480.13,-6938.30,-5847.94,+4472.07,+0000.00,+0002.71,-0002.41,-0007.83,0
1433834.0869854998,-5098.92,+13181.42,+13203.69,+12822.97,+13187.44,-6469.97,+12263.83,+2733.30,+1035.44,+6498.21,-0560.72,+13197.37,+1287.31,+13200.68,+3352.56,+0568.01,+5444.48,+0844.79,+4782.22,+6497.96,+0000.00,+0002.41,-0002.41,-0007.83,0
1433834.0903188332,+12220.11,+14193.50,+14833.09,+16712.19,+15123.31,+10417.17,+18384.23,+11960.68,+11471.74,+13180.51,+10994.65,+14966.88,+10931.94,+15253.09,+9364.41,+10922.99,+12716.38,+10412.77,+11756.60,-0456.31,+0000.00,+0003.01,-0003.01,-0008.13,0
1433834.0936521664,+11583.68,-8056.06,-7520.88,-1771.09,-7468.98,+11566.53,+0032.73,+5691.40,+6981.84,+2707.39,+8565.18,-7318.14,+6479.56,-3409.84,+1744.29,+7297.74,+3532.71,+6720.54,+3742.34,-8076.43,+0000.00,+0002.41,-0002.41,-0008.13,0
1433834.0969854998,-4044.21,-16942.26,-16964.54,-14856.02,-16948.28,+0130.59,-16530.61,-5102.46,-3967.88,-8048.02,-2359.47,-16958.22,-3802.05,-13550.59,-7113.11,-3062.25,-7075.43,-2915.18,-5858.29,-2737.12,+0000.00,+0002.41,-0002.41,-0008.43,0
1433834.1003188333,-13771.22,-2578.48,-2492.71,-6225.05,-3177.94,-12307.60,-9110.73,-6886.51,-7388.69,-5675.78,-7293.74,-2950.06,-6745.88,-3048.11,-5405.93,-6659.29,-5845.78,-6156.34,-5098.00,+4414.50,+0000.00,+0002.41,-0002.11,-0007.83,0
1433834.1036521664,-5419.24,+13215.73,+13238.01,+12823.63,+13221.75,-6435.65,+11911.52,+2883.54,+1296.06,+6925.92,+0022.42,+13231.69,+1592.97,+13235.00,+3386.88,+1054.13,+5727.57,+1198.35,+5159.61,+6463.65,+0000.00,+0002.71,-0002.41,-0008.13,0
1433834.1069854998,+12022.98,+13949.79,+14979.35,+16956.94,+15133.07,+10296.83,+18267.79,+12297.20,+11851.88,+13586.66,+11601.93,+15082.41,+11287.11,+15706.47,+9369.37,+11473.36,+13063.12,+10908.00,+12192.95,-0451.35,+0000.00,+0002.71,-0002.71,-0008.13,0
1433834.1103188333,+11555.19,-8044.00,-7504.65,-1260.55,-7442.52,+11597.19,-0889.57,+5841.89,+7156.87,+3005.81,+9063.82,-7273.96,+6664.04,-3045.56,+1774.96,+7718.20,+3707.50,+6988.53,+3949.04,-8045.77,+0000.00,+0003.01,-0002.71,-0008.13,0
1433834.1136521664,-4498.54,-17017.04,-17039.31,-14681.69,-17023.06,-0445.38,-16986.04,-5364.04,-4333.20,-8244.23,-2405.99,-17032.99,-4191.65,-13594.71,-7187.88,-3239.97,-7365.80,-3250.10,-6155.37,-2662.34,+0000.00,+0001.81,-0002.71,-0008.43,0
1433834.1169854999,-13993.98,-2212.43,-3132.48,-6883.39,-3323.74,-12802.07,-10432.13,-7884.72,-8436.42,-6702.02,-8211.94,-3452.68,-7847.05,-4158.33,-5358.13,-7671.31,-6991.35,-7256.81,-6254.56,+4462.30,+0000.00,+0002.71,-0002.71,-0008.13,0
1433834.1203188333,-5743.62,+13177.22,+13199.49,+12219.00,+13183.24,-6474.17,+11269.30,+1328.11,-0344.33,+5225.98,-1695.92,+13193.17,-0089.52,+13155.61,+3348.37,-0685.64,+3995.14,-0526.71,+3363.09,+6502.16,+0000.00,+0002.41,-0002.41,-0008.13,0
1433834.1236521665,+11229.63,+14316.65,+14131.54,+15771.82,+14909.46,+8790.24,+17841.99,+10267.63,+9810.29,+11463.47,+9369.67,+14299.14,+9378.07,+13678.36,+9368.77,+9192.39,+10877.91,+8700.87,+9982.51,-0451.95,+0000.00,+0002.71,-0002.71,-0008.13,0
1433834.1269854999,+11422.87,-8007.34,-7809.95,-2771.86,-7582.59,+11559.46,-0989.50,+4088.14,+5498.66,+1018.81,+6841.93,-7615.14,+4983.23,-5076.24,+1737.23,+5558.12,+1763.54,+5061.73,+1957.43,-8083.50,+0000.00,+0002.71,-0003.01,-0008.43,0
1433834.130318833,-4262.75,-17056.30,-17078.57,-15847.78,-17062.32,-0464.56,-16927.82,-6553.53,-5440.08,-9678.96,-4117.56,-17072.25,-5281.53,-15196.53,-7227.15,-4758.04,-8783.52,-4562.15,-7618.58,-2623.08,+0000.00,+0002.11,-0002.71,-0008.13,0
1433834.1336521665,-13924.46,-2332.40,-3434.61,-7470.90,-3714.74,-12631.88,-9356.37,-8295.69,-8795.30,-7270.56,-9088.09,-3785.05,-8232.67,-4844.82,-5489.80,-8345.08,-7512.04,-7795.94,-6780.07,+4330.63,+0000.00,+0002.41,-0002.41,-0008.13,0
