Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Mark
1435526.731,-4605.45,11585.51,11607.79,10475.85,11591.53,-8065.88,2705.44,544.87,-679.33,4061.25,-1745.46,11601.47,-468.41,11015.4,1756.66,-868.36,3110,-507.48,3086.58,7911.4,0,2.41,-2.71,-8.43,0
1435526.734,12010.04,17682.54,17879.56,18805.47,18497.1,7886.81,17805.37,11699.23,10797.16,13848.16,10100.87,18103.97,10383.45,17871.57,9414.09,10197.9,12992.41,9912.77,12189,436.43,0,2.71,-3.01,-8.13,0
1435526.738,11702.79,-3464.37,-3074.12,1829.71,-2298.79,13512.85,8073.9,7652.15,8290.65,5968.53,10012.88,-2464.37,8013.32,1265.18,3690.62,8816.35,6099.79,8145.38,6000.49,-6130.11,0,2.71,-3.01,-8.43,0
1435526.741,-2355.62,-15361.17,-15383.44,-15378.33,-15367.19,3210.78,-9179.41,-2985.6,-2134.67,-5805.77,302.14,-15377.12,-1694.75,-12642.72,-5532.01,-805.41,-5244.36,-773.61,-4218.01,-4318.21,0,2.71,-3.01,-8.13,0
1435526.744,-13166.46,-8766.81,-8703.93,-10569.6,-9792.01,-11400.82,-14312.72,-8607.1,-8715.08,-8401.08,-7769.45,-9130.37,-8064.94,-7822.94,-7460.77,-7690.74,-8484.31,-7222.24,-7331.9,2359.65,0,2.71,-2.41,-7.83,0
1435526.748,-4642.03,11537.52,11559.79,10358.44,11543.54,-8113.87,2531.55,267.42,-1020.56,3641.45,-2012.56,11553.47,-871.7,10835.76,1708.66,-1228.2,2761.2,-921.23,2664.57,7930.83,0,2.71,-3.01,-8.13,0
1435526.751,11943.28,17743.91,17890.62,18854.97,18500.89,7756.27,17789.32,11588.01,10642.78,13682.51,9937.89,18150.76,10183.63,17920.18,9387.87,10013.35,12885.46,9667.21,12030.59,462.66,0,2.71,-2.71,-8.13,0
1435526.754,11763.91,-3323.2,-3060.44,1858.72,-2277.3,13531.64,8117.2,7600.36,8195.09,5805.91,9872.97,-2418.24,7830.92,1189.9,3709.41,8674.4,6060.87,8027.35,5810.49,-6111.32,0,2.71,-3.01,-8.43,0
1435526.758,-2108.52,-15417.36,-15439.64,-15434.52,-15423.38,3133.31,-9091.78,-3270.64,-2453.79,-6231.97,-137.27,-15433.32,-2050.48,-12987.15,-5588.21,-1198.73,-5622.3,-1225.56,-4651.22,-4262.02,0,2.41,-2.71,-8.43,0
1435526.761,-13409.25,-8755.57,-9208.25,-11515.68,-10219.87,-11854.82,-14707,-9501.91,-9600.07,-9346.35,-8893.69,-9748.85,-8971.8,-8959.47,-7465.43,-8733.25,-9446.71,-8156.44,-8359.76,2354.99,0,2.41,-2.71,-7.83,0
1435526.764,-4624.79,11540.64,11562.92,10042.45,11546.66,-8110.75,2324.77,-721.11,-1942.19,2565.44,-3348.73,11556.6,-1782.47,10377.84,1711.79,-2395.36,1637.93,-2000.37,1538.45,7913.88,0,2.41,-2.71,-8.13,0
1435526.768,11586.95,17713.44,17547.67,18323.5,18281,6481.24,17065,9903.92,9023.31,11900.99,7872.54,17707.69,8547.57,16542.85,9410.2,8156.23,11053.89,7969.38,10198.78,440.33,0,2.41,-2.71,-8.13,0
1435526.771,11100.88,-3445.9,-3647.89,-337.53,-2846.38,13369.75,7176.46,5471.08,6222.22,3599.05,7331.45,-3317.79,5926.96,-1203.98,3701.89,6366.95,3788.91,5869.42,3565.21,-6118.83,0,2.71,-2.71,-8.13,0
1435526.774,-2082.91,-15307.07,-15329.35,-15324.23,-15313.09,3041.56,-9156.71,-4488.66,-3500.86,-7640.68,-1954.76,-15323.03,-3145.51,-14485.4,-5477.92,-2732.8,-6979.87,-2564.48,-6116.89,-4372.31,0,2.71,-2.71,-8.43,0
1435526.778,-13792.91,-9037.8,-10002.4,-12723.5,-10966.56,-12354.81,-15306.35,-10743.63,-10691.03,-10824.85,-10550.23,-10707.46,-10104.85,-10537.52,-7516.39,-10152.25,-10705.39,-9549.19,-9802.82,2304.04,0,2.71,-2.71,-8.13,0
1435526.781,-5345.57,11481.99,11504.27,9224.78,11488.01,-8169.39,1599.62,-2008.97,-3109.57,1188.08,-4853.36,11497.95,-2879.14,8863.33,1653.14,-3772.99,388.3,-3338.7,134.86,7935.55,0,2.41,-2.41,-8.43,0
1435526.784,11649.18,17740.17,17528.24,18429.97,18262.75,6681.19,17199.47,9757.74,8937.52,11560.68,7362.9,17744.44,8470.23,16160.35,9372.13,7789.48,10927.31,7588.37,9840.78,478.39,0,2.71,-2.41,-8.43,0
1435526.788,11345.17,-3286.45,-3475.78,48.44,-2637.02,13532.39,7454.44,5786.88,6569.35,3751.24,7331.3,-2992.55,6191.88,-1181.29,3710.16,6491.7,4070.48,5956.6,3643.77,-6110.57,0,2.71,-2.71,-8.13,0
1435526.791,-1906.9,-15332.55,-15354.82,-15349.71,-15338.57,3323.04,-9090.39,-4183.79,-3119.34,-7360.02,-1729.27,-15348.5,-2766.21,-14344.67,-5503.39,-2470.82,-6634.87,-2296.22,-5882.81,-4346.83,0,2.41,-2.41,-8.43,0
1435526.794,-13198.8,-8825.27,-9457.18,-11756.39,-10334.91,-11565.1,-14656.14,-9905.29,-9796.45,-9982.14,-9747.89,-9959.49,-9204.3,-9795.31,-7516.54,-9351.74,-9850.66,-8701.12,-8973.54,2303.89,0,2.41,-3.01,-8.43,0
1435526.798,-4509.3,11490.99,11513.26,10029.15,11497.01,-8160.4,2507.15,-575.26,-1666.49,2581.75,-3523.72,11506.94,-1549.39,10178.51,1662.13,-2400.47,1843.33,-1993.91,1544.67,7926.26,0,2.71,-2.41,-7.83,0
1435526.801,12071.51,17805.7,17792.01,18692.41,18393.74,7711.31,17789.31,10760.34,10051.79,12694.23,8538.49,18051.02,9503.6,17276.41,9385.47,8942.1,11987.8,8676.16,10995.98,465.06,0,2.11,-2.71,-7.83,0
1435526.804,11803.47,-3235.33,-3103.89,1303.3,-2428.33,13591.92,8128.44,6957.58,7765.22,5068.3,8719.89,-2478.45,7318.51,161.28,3769.68,7800.67,5402.91,7196.49,4981.24,-6051.04,0,2.41,-2.41,-8.43,0
1435526.808,-2132.29,-15239.94,-15262.21,-15257.1,-15245.96,3338.91,-9027.68,-3540.39,-2433.34,-6499.51,-721.76,-15255.89,-2124.91,-13458.91,-5410.78,-1562.8,-5822.23,-1549.51,-5012.44,-4439.44,0,2.71,-3.01,-8.13,0
1435526.811,-13352.83,-9057.41,-9234.11,-11364.85,-10356.2,-11504.81,-14618.99,-9219.94,-9161.32,-9222.91,-8805.33,-9725.73,-8608.5,-9009.97,-7502.71,-8464.1,-9087.2,-7974.08,-8188.55,2317.72,0,2.71,-2.41,-7.83,0
1435526.814,-5075.65,11500.27,11522.55,9977.74,11506.29,-8151.11,2137.29,-418.51,-1496.32,2911.87,-2982.44,11516.23,-1380.59,10323.65,1671.42,-1921.92,2130.11,-1618.27,1895.83,7915.47,0,2.11,-3.01,-8.43,0
1435526.818,11719.89,17788.61,17860.89,18826.15,18425.87,7295.55,17721.41,11128.85,10270.01,13100.52,9051.27,18118.64,9716.49,17634.39,9376.18,9461.66,12397.73,9119.64,11402.46,474.35,0,2.71,-2.71,-8.43,0
1435526.821,11325.15,-3203.48,-3125.84,839.66,-2432.79,13618.67,7753.31,6702.94,7424.3,4816.5,8572.02,-2564.67,6963.28,-28.36,3796.44,7692.88,5072.34,6962.81,4761.96,-6024.29,0,2.41,-2.71,-8.13,0
1435526.824,-2212.83,-15284.45,-15306.72,-15301.6,-15290.47,3232.35,-9187.91,-3783.11,-2800.8,-6916.12,-1050,-15300.4,-2506.13,-13855.66,-5455.29,-1798.14,-6163.96,-1803.45,-5340.53,-4394.93,0,2.41,-2.71,-8.43,0
1435526.828,-14014.52,-9142.48,-9853.88,-12476.2,-10755.86,-12270.88,-15250.13,-10163.11,-10169.98,-10239.86,-9889,-10472.5,-9575.04,-10134.48,-7516.09,-9475.9,-10177.03,-8960.2,-9215.82,2304.34,0,2.11,-2.41,-7.83,0
1435526.831,-5272.34,11407.79,11430.06,9459.17,11413.81,-8243.6,1839.37,-1253.99,-2441.82,1817.01,-4212.24,11423.74,-2332.99,9456.04,1578.93,-3056.77,1032.33,-2665.2,854.34,7989.32,0,2.41,-2.71,-8.43,0
1435526.834,11156.63,17743.35,17511.05,18273.65,18202.01,6222.11,17008.18,9790.99,8922.71,11583.04,7414.83,17702.3,8381.65,16111.9,9342.01,7851.46,10939.65,7646.76,9936.83,508.51,0,2.71,-2.71,-8.13,0
1435526.838,10831.77,-3248.48,-3553.05,-530.86,-2848.2,13502.65,7180.97,5473.42,6188.89,3475.59,7060.21,-3167.37,5799.91,-1476.71,3791.63,6195.71,3802.99,5626.7,3523.96,-6029.1,0,2.71,-2.41,-8.43,0
1435526.841,-2931.55,-15212.52,-15234.79,-15229.67,-15218.54,2673.29,-9723.58,-5120.58,-4136.86,-8301.73,-2665.41,-15228.47,-3768.76,-15231.78,-5383.36,-3390.74,-7624.49,-3242.54,-6698.87,-4466.86,0,2.71,-2.71,-8.43,0
1435526.844,-14372.35,-9337.08,-10478.76,-13633.54,-11414.28,-12797.2,-15773.73,-11300.61,-11258.81,-11536.31,-11317.11,-11283.28,-10617.8,-11548.12,-7548.4,-10825.39,-11352.78,-10149.19,-10349.15,2272.02,0,2.71,-3.01,-8.13,0
1435526.848,-5520.98,11390.36,11412.63,8789.69,11396.38,-8261.03,1608.15,-1994.59,-3121.97,1003.8,-5237.44,11406.31,-2941.99,8406.53,1561.5,-4000.37,257.79,-3470.25,71.76,7977.28,0,2.41,-2.71,-7.83,0
1435526.851,11362.2,17780.41,17597.54,18336.94,18315.04,6641.33,17345.28,9786.67,8996.72,11549.01,7148.73,17804.05,8534.72,16001.2,9324.78,7683.73,10965.78,7629.53,9958.05,525.75,0,2.71,-2.71,-8.13,0
1435526.854,11477.22,-3122.08,-3287.13,220.8,-2463.88,13597.48,8035.32,6322.86,6999.41,4251.39,7629.01,-2767.63,6605.67,-882.98,3775.24,6871.33,4562.25,6436.04,4222.56,-6045.48,0,2.71,-2.71,-8.13,0
1435526.858,-2467.6,-15219.41,-15241.68,-15236.57,-15225.43,3277,-9194.33,-4189.87,-3243.91,-7442.98,-1804.28,-15235.36,-2883.65,-14654.71,-5390.25,-2516.91,-6622.5,-2337.9,-5856.79,-4459.97,0,2.71,-2.71,-8.13,0
1435526.861,-13580.98,-9097.32,-9732.41,-12240.05,-10726.84,-11642.16,-14772.04,-9841.23,-9814.4,-9982.15,-9814.47,-10187.41,-9196.22,-10141.4,-7578.01,-9325.92,-9787.44,-8601.17,-8851.76,2242.41,0,2.71,-2.71,-8.13,0
1435526.864,-4967.54,11448.93,11471.21,9709.45,11454.95,-8202.46,2231.56,-606.2,-1798.88,2506.41,-3679.38,11464.88,-1585.44,9858.15,1620.08,-2441.92,1777.66,-1958.26,1561.2,7906.09,0,2.41,-2.71,-8.73,0
1435526.868,11457.02,17873.66,17839.73,18622.6,18485.77,7246.84,17467.97,10705.87,9797.45,12672.5,8343.34,18083.07,9366.44,17073.75,9364.04,8827.36,12000.46,8647.53,10989.57,486.49,0,2.41,-3.01,-8.13,0
1435526.871,11638.86,-3027.12,-2942.9,1202.52,-2171.12,13678.04,8242.97,7174.05,7845.05,5307.65,8807.82,-2319.92,7524.57,252.82,3855.81,7952.72,5591,7407.74,5241.01,-5964.92,0,2.41,-2.71,-8.13,0
1435526.874,-2223.21,-15197.23,-15219.51,-15214.39,-15203.25,3426.88,-9022.35,-3419.3,-2389.43,-6298.49,-577.77,-15213.18,-1940.68,-13458.28,-5368.08,-1403.91,-5640.48,-1272.77,-4785.58,-4482.15,0,2.71,-3.01,-8.13,0
1435526.878,-13679.16,-9224.77,-9449.81,-11637.87,-10533.83,-11448.17,-14758.5,-9162.79,-9145.35,-9122.46,-8721.04,-9790.81,-8489.17,-9136.66,-7562.38,-8347.09,-9044.6,-7767.61,-8053.26,2258.04,0,2.71,-2.71,-8.43,0
1435526.881,-5461.05,11442.78,11465.06,9824.1,11448.8,-8208.6,1977.53,-352.87,-1523.19,2999.2,-2918.5,11458.74,-1302.25,10224.98,1613.93,-1886.7,2191.33,-1493.33,2009.27,7909.23,0,2.71,-2.71,-8.43,0
1435526.884,11575.49,17880.12,17898.83,18801.56,18495.54,7379.78,17659.77,11311.48,10286.55,13269.94,9151.12,18156.85,9825.64,17674.72,9356.4,9512.32,12591.75,9230.98,11560.22,494.13,0,2.71,-2.41,-8.13,0
1435526.888,11023.18,-2946.78,-2942.76,816.87,-2158.89,13561.12,7712.62,6644.48,7308.61,4863.25,8524.55,-2340.47,6983.05,45.6,3903.46,7560.91,5105.2,6976.51,4819.71,-5917.27,0,2.71,-3.01,-8.13,0
1435526.891,-2309.86,-15264.66,-15286.94,-15281.82,-15270.68,3393.32,-9093.37,-3821.29,-2872.87,-6858.56,-1047.35,-15280.62,-2443.17,-13959.71,-5435.51,-1884.61,-6236.57,-1800.77,-5298.22,-4414.72,0,2.71,-3.01,-8.43,0
1435526.894,-14251.21,-9246.39,-10100.7,-12859.95,-10892.81,-12350.47,-15441.5,-10396.81,-10424.59,-10402.81,-10008.33,-10632.67,-9764.68,-10426.93,-7570.8,-9634.76,-10304.7,-9094.13,-9299.97,2249.63,0,2.41,-3.01,-8.13,0
1435526.898,-6172.33,11371.41,11393.69,8882.22,11377.43,-8279.98,1157.72,-1967.59,-3159.53,1307.48,-4755.96,11387.36,-2914.17,8753.35,1542.56,-3612.37,480.45,-3213.45,339.41,7952.64,0,2.71,-2.71,-7.83,0
1435526.901,10362.4,17807.25,17508.08,18006.24,18204.13,5437.94,16399.36,8992.16,8193.97,11058.92,6738.9,17669.58,7797.58,15523.45,9330.92,7147.17,10348.47,6955.77,9352.55,519.6,0,2.41,-2.71,-8.13,0
1435526.904,10665.19,-3096.57,-3480.9,-858.06,-2800.08,13452.47,7185.49,5204.09,5941.37,3319.23,6714.88,-3143.9,5638.76,-1725.25,3853.25,5918.11,3653.21,5430.29,3263.54,-5967.47,0,2.71,-2.71,-8.43,0
1435526.908,-3061.62,-15261.82,-15284.09,-15278.97,-15267.84,2712.41,-9784.54,-5374.7,-4374.05,-8520.14,-2979.8,-15277.77,-3961.68,-15281.08,-5432.66,-3705.22,-7796.38,-3480.57,-6973.18,-4417.56,0,2.41,-2.71,-8.13,0
1435526.911,-14460.12,-9533.12,-10832.61,-13964.11,-11717.25,-12688.31,-15881.2,-11373.06,-11294.65,-11594.98,-11435.85,-11443.17,-10704.06,-11870.63,-7627.47,-10946.89,-11395.36,-10214.75,-10468.46,2192.96,0,2.41,-2.71,-8.13,0
1435526.914,-6198.83,11387.85,11410.12,8214.15,11393.87,-8263.54,943.02,-2649.39,-3786.3,374.32,-5853.39,11403.8,-3613.43,7642.42,1558.99,-4599.47,-313.14,-4040.74,-542.69,7905.54,0,2.41,-2.41,-8.13,0
1435526.918,10334.75,17832.44,17452.42,17831.63,18231.13,5398.67,16330.91,8669.29,7897.11,10478.72,6005.2,17633.19,7370.01,14902.48,9343.81,6517.42,9875.46,6509.89,8832.21,506.72,0,2.41,-2.71,-8.13,0
1435526.921,10662.67,-2994.05,-3486.47,-1070.94,-2694.82,13515.67,7163.41,5174.55,5913.96,3026.23,6319.2,-3118.79,5434.82,-2086.96,3890.08,5529.93,3462.79,5200.97,3042.62,-5930.65,0,2.41,-2.41,-8.43,0
1435526.924,-2862.37,-15271.86,-15294.13,-15289.01,-15277.88,2864.24,-9780.23,-5315.67,-4330.36,-8713.09,-3217.66,-15287.81,-4059.87,-15291.12,-5442.7,-3852.22,-7894.63,-3568.02,-7148.14,-4407.52,0,2.71,-3.01,-8.13,0
1435526.928,-13998.17,-9363.27,-10509.56,-13492.51,-11359.38,-12123.22,-15398.03,-10750.98,-10702.66,-11192.84,-11017.93,-11014.6,-10157.1,-11629.75,-7663.09,-10561.12,-10887.38,-9714.49,-10059.78,2157.34,0,2.41,-2.71,-7.52,0
1435526.931,-5292.25,11345.23,11367.51,9008.69,11351.25,-8306.16,1784.3,-1464.3,-2671.26,1357.16,-4934.52,11361.19,-2607.83,8610.26,1516.38,-3622.9,786.78,-3003.2,426.48,7909.38,0,2.71,-2.41,-8.13,0
1435526.934,11388.42,17951.21,17799.93,18470.74,18488.34,7080.92,17444.17,10315.03,9458.45,11993.82,7529.31,18076.03,8849.08,16357.42,9353.1,8114.49,11519.47,8057.81,10338.45,497.42,0,2.11,-2.41,-8.13,0
1435526.938,11660.24,-2901.01,-2961.85,641.54,-2183.93,13631.45,8263.92,6825.43,7534.49,4750.39,8148.1,-2326.19,7000.61,-332.34,3914.73,7363.29,5220.83,6946.98,4714.43,-5906,0,2.71,-2.71,-7.83,0
1435526.941,-1743.37,-15111.97,-15134.24,-15129.12,-15117.99,3819.4,-8465.54,-3113.6,-2244.74,-6417.71,-760,-15127.92,-2021.82,-13745.09,-5282.81,-1536.56,-5576.44,-1297.62,-4922.32,-4567.42,0,2.41,-3.01,-8.43,0
1435526.944,-13867.78,-9581.21,-10066.42,-12634.9,-11082.55,-11575.38,-15080.46,-9692.29,-9714.19,-9876.67,-9442.09,-10544.96,-9193.58,-10183.79,-7602.97,-9022.18,-9601.29,-8405.28,-8763.76,2217.46,0,2.71,-2.41,-8.13,0
1435526.948,-5394.53,11240.25,11262.52,9251.66,11246.27,-8411.14,1922.71,-645.8,-1932.83,2379.28,-3615.76,11256.2,-1875.98,9656.08,1411.39,-2480.24,1712.8,-2018.12,1432.72,8055.25,0,2.41,-3.01,-7.83,0
1435526.951,10761.61,17870.3,17854.93,18545.49,18496.27,6561.15,17092.02,10416.42,9523.42,12372.86,8170.06,18112.61,9005.63,16928.72,9262.29,8573.3,11758.18,8425.47,10735.21,588.23,0,2.71,-2.41,-8.13,0
1435526.954,11516.73,-2812.46,-2832.58,924.01,-2033.82,13762.51,8336.71,7173.23,7802.56,5227.21,8716.47,-2176.86,7309.51,264.86,3940.28,7902.34,5565.43,7401,5177.08,-5880.45,0,2.41,-3.01,-8.13,0
1435526.958,-2358.19,-15039.14,-15061.41,-15056.29,-15045.16,3408.42,-9078.05,-3633,-2683.96,-6764.37,-915.59,-15055.09,-2383.45,-13986.04,-5209.98,-1683.77,-5972.77,-1667.95,-5159.51,-4640.24,0,2.71,-2.71,-8.43,0
1435526.961,-14362.53,-9572.73,-10322.42,-13086.69,-11304.56,-12106.2,-15598.36,-10233.35,-10195.82,-10368.64,-9816.44,-10729.9,-9616.88,-10530.48,-7633.78,-9431.35,-10181.39,-8916.77,-9233.47,2186.65,0,2.41,-2.71,-8.13,0
1435526.964,-5770.67,11234.36,11256.63,9020.71,11240.38,-8417.03,1474.28,-1167.64,-2347.22,1955.71,-3994.34,11250.31,-2210.19,9324.09,1405.5,-2858.76,1260.78,-2425.17,1052.82,8030.48,0,2.41,-2.41,-8.43,0
1435526.968,10924.53,17906.75,17798.89,18564.9,18470.93,6517.24,17163.62,10436.41,9542.19,12319.64,8108.62,18102.27,8995.59,16942.72,9253.45,8591.85,11751.73,8345.21,10654.87,597.08,0,2.71,-2.71,-8.13,0
1435526.971,11453.35,-2757.02,-2837.68,962.76,-2020.95,13705.19,8208.3,7019.14,7698.07,5063.73,8690.31,-2110.77,7218.3,214.06,3915.63,7788.6,5497.43,7211.02,5018.14,-5905.1,0,2.41,-3.01,-8.13,0
1435526.974,-2413.2,-15010.37,-15032.64,-15027.52,-15016.39,3548.1,-9176.66,-3626.75,-2653.38,-6662.73,-685.75,-15026.32,-2300.11,-13806.09,-5181.21,-1589.08,-5848.61,-1564.17,-5111.21,-4669.01,0,2.71,-2.71,-8.43,0
1435526.978,-13818.9,-9464.36,-10001.48,-12362.38,-11065.24,-11566.86,-15128.01,-9600.15,-9545.3,-9663.63,-9048.67,-10290.51,-8964.96,-9747.1,-7660.98,-8784.32,-9489.17,-8225.97,-8569.43,2159.44,0,2.71,-2.71,-8.13,0
1435526.981,-5531.7,11169.14,11191.42,9236.75,11175.16,-8482.24,1627.34,-770.96,-1827.75,2455.7,-3311.16,11185.1,-1770.48,9686.86,1340.29,-2289.17,1707.18,-1935.3,1543.67,8077.65,0,2.71,-2.41,-8.43,0
1435526.984,11341.69,17889.39,17899.12,18739.58,18507.3,7119.47,17624.01,11008.6,10174.35,13064.17,8925.04,18188.29,9666.04,17679.17,9216.29,9323.44,12375.69,9015.86,11385.26,634.24,0,2.71,-3.01,-8.13,0
1435526.988,11658.17,-2753.67,-2619.12,1649.68,-1858.23,13701.67,8520.92,7477.46,8228.77,5704.56,9418.27,-1912.76,7742.77,931.78,3942.69,8492,5986.16,7813.56,5652.93,-5878.04,0,2.71,-2.71,-8.43,0
1435526.991,-1851.44,-14974.1,-14996.38,-14991.26,-14980.12,3819.07,-8423.06,-2769.41,-1714.58,-5717.05,287.96,-14990.05,-1438.71,-12842.03,-5144.95,-618.21,-5048.07,-616.67,-4153.59,-4705.28,0,2.71,-2.41,-8.13,0
1435526.994,-13884.07,-9637.15,-9826.51,-12179.09,-10941.59,-11468.85,-15065.85,-9293.23,-9176.43,-9244.17,-8466.18,-10212.7,-8602.48,-9234.97,-7667.9,-8250.03,-9044.27,-7738.71,-8078.26,2152.53,0,2.41,-2.71,-8.73,0
1435526.998,-5465.04,11161.04,11183.31,9442.59,11167.06,-8490.35,1727.18,-363.73,-1452.87,2966.02,-2721.16,11176.99,-1337.54,10060.45,1332.18,-1730.19,2197.83,-1408.13,2076,8074.94,0,2.41,-2.71,-7.83,0
1435527.001,11383.6,17866.75,17974.46,18779.41,18560.29,7222.73,17529.95,11259.53,10395.72,13439.12,9378.16,18214.6,9893.76,17806.78,9207.15,9660.15,12685.3,9394.07,11765.46,643.38,0,2.71,-2.71,-8.43,0
1435527.004,11686.28,-2735.45,-2470.46,2011.03,-1663.84,13727.99,8419.57,7640.71,8430.66,6007.03,9810.96,-1810.74,7959.79,1359.92,3974.1,8753.98,6266.95,8090.41,5994.97,-5846.63,0,2.41,-2.71,-8.43,0
1435527.008,-1623.36,-14982.04,-15004.32,-14999.2,-14988.06,3918.75,-8521.6,-2547.31,-1553.84,-5602.05,562.54,-14998,-1321.02,-12565.65,-5152.89,-460,-4907.99,-493.19,-3980.38,-4697.34,0,2.41,-2.71,-8.13,0
1435527.011,-13548.87,-9773.02,-9983.59,-12142.61,-10966.45,-11549.82,-15056.46,-9346.6,-9354.06,-9489.75,-8680.34,-10396.46,-8773.99,-9518.85,-7729.97,-8471.34,-9386.82,-7970.01,-8279.73,2090.45,0,2.71,-2.71,-8.13,0
1435527.014,-5418.55,11069.69,11091.96,9287.54,11075.71,-8581.7,1361.04,-897.15,-2166.12,2168.25,-3517.92,11085.64,-2024.65,9742.79,1240.83,-2573.74,1385.56,-2178.78,1315.64,8108.27,0,2.11,-2.41,-8.43,0
1435527.018,11165.52,17867.83,17820.21,18573.54,18467.45,6392.86,16943.64,10232.67,9327.41,12265.41,8104.06,18017.16,8855.01,17093.84,9165.64,8410.43,11560.45,8163.79,10596.5,684.89,0,2.71,-2.71,-8.43,0
1435527.021,11578.36,-2658.75,-2730.36,865.14,-1908.86,13641.89,7883.44,6442.01,7105.12,4616.59,8238.29,-2273.27,6692.62,-106.91,4003.41,7236.45,4876.24,6646.5,4579,-5817.32,0,2.41,-2.71,-8.13,0
1435527.024,-1951.9,-14964.06,-14986.34,-14981.22,-14970.08,3443.62,-9125.27,-4276.89,-3310.62,-7426.9,-1458.77,-14980.01,-2935.03,-14453.46,-5134.91,-2410.86,-6705.64,-2273.08,-5798.22,-4715.32,0,2.71,-2.41,-8.43,0
1435527.028,-14046.89,-9889.85,-10799.08,-13551.13,-11648.83,-12472.63,-15743.15,-10944.15,-10979.2,-11186.41,-10556.88,-11496.55,-10338.08,-11331.61,-7730.13,-10303.68,-11022.29,-9691.52,-10018.96,2090.3,0,2.41,-2.41,-8.13,0
1435527.031,-6277.66,11125.85,11148.12,8295.9,11131.87,-8525.54,668.16,-2706.28,-3833.7,398.66,-5497.14,11141.8,-3659.85,7825.24,1296.99,-4418.7,-349.09,-4007.2,-522.9,8029.56,0,3.01,-3.01,-8.13,0
1435527.034,10279.19,17871.26,17619.45,18028.84,18365.22,5249.12,16358.67,8620.05,7817.49,10598.12,6312.51,17738.13,7373.97,15228.71,9190.96,6716.44,9879.89,6493.56,8860.51,659.56,0,2.71,-2.71,-7.83,0
1435527.038,11875.9,-2665.43,-2948.63,364.51,-2086.01,13576.43,8383.48,6047.05,6839.43,4123.24,7400.62,-2597.17,6398.08,-852.58,3963.43,6570.99,4408.07,6182.26,4014.5,-5857.3,0,2.71,-2.71,-7.83,0
1435527.041,-1294.53,-15066.11,-15088.38,-15083.27,-15072.13,3810.7,-8242.96,-3773.49,-2742.44,-7022.52,-1334.5,-15082.06,-2405.03,-14302.74,-5236.96,-2136.96,-6215.34,-1911.26,-5451.45,-4613.27,0,2.11,-2.71,-8.43,0
1435527.044,-13126.27,-9691.37,-10284.67,-12586.59,-11291.12,-11154.4,-14683.36,-9863.94,-9778.08,-10099.59,-9636.28,-10820.26,-9225.5,-10462.43,-7771.61,-9283.83,-9886.25,-8591.63,-8941.11,2048.82,0,2.41,-2.71,-8.43,0
1435527.048,-5027.97,11162.09,11184.37,9291.6,11168.11,-8489.3,1887.31,-943.19,-2027.79,2226.17,-3701.43,11178.05,-1912.46,9400,1333.24,-2651.1,1494.41,-2229.49,1342.85,7980.09,0,2.71,-2.71,-8.43,0
1435527.051,11364.15,17995.54,18024.08,18778.25,18633.31,7075.1,17503.59,10605.5,9843.54,12741.22,8417.6,18244.09,9235.76,17405.27,9250.75,8807.08,12057.02,8574.75,11115.11,599.77,0,2.41,-2.71,-8.13,0
1435527.054,11818.36,-2561.12,-2373.51,2004.01,-1541.08,13735.6,8586.77,7261.65,8055.48,5606.24,9109.92,-1784.1,7542.81,751.17,4068.34,8155.62,5889.05,7542.86,5546.37,-5752.38,0,2.41,-2.71,-8.43,0
1435527.058,-1386.02,-14960.02,-14982.29,-14977.17,-14966.04,4024.11,-8446.35,-2944.23,-1765.93,-5872.97,80.23,-14975.97,-1546.05,-13098.44,-5130.86,-887.06,-5072.55,-808.12,-4274.69,-4719.37,0,2.71,-2.71,-8.13,0
1435527.061,-13494.22,-9864.22,-9892.79,-11849.94,-10868.01,-11110.98,-15031.08,-9430.99,-9228.01,-9348.84,-8593.78,-10343.58,-8654.38,-9544.1,-7735.69,-8424.98,-9143.45,-7893.21,-8169.78,2084.74,0,2.11,-2.71,-8.13,0
1435527.064,-5371.86,11123.29,11145.56,9497.09,11129.31,-8528.1,1526.47,-705.7,-1746.95,2671.01,-3054.06,11139.24,-1631.34,9833.35,1294.43,-2108.07,1879.31,-1758.52,1771.18,8022.2,0,2.71,-2.71,-8.13,0
1435527.068,11123.84,17969.03,18040.58,18816.36,18658.73,6817.16,17224.07,10641.76,9875.26,12898.8,8817,18284.29,9393.04,17629.14,9212.84,9066.85,12172.5,8769.67,11263.75,637.69,0,2.11,-2.71,-7.83,0
1435527.071,11847.49,-2504.72,-2335.93,2270.24,-1475.65,13703.23,8551.2,7420.82,8138.62,5715.98,9422.5,-1668.13,7604.28,1075.77,4070.15,8339.83,5943.48,7684.49,5601.65,-5750.58,0,2.41,-2.41,-8.13,0
1435527.074,-1556.09,-14983.54,-15005.82,-15000.7,-14989.56,3907.06,-8559.28,-3201.7,-2161.33,-6183.45,-188.25,-14999.49,-1869.41,-13356.09,-5154.39,-1134.83,-5520.38,-1173.09,-4700.76,-4695.84,0,2.41,-2.71,-8.43,0
