h
0.21086814999580383,-0.4407695531845093
0.2103913128376007,-0.4428781270980835
0.210150808095932,-0.44406574964523315
0.20999553799629211,-0.44455868005752563
0.2075633704662323,-0.448087215423584
0.20756396651268005,-0.44906461238861084
0.20565229654312134,-0.45141980051994324
0.2067636251449585,-0.4509153366088867
0.2055394947528839,-0.450810968875885
0.2034582495689392,-0.4523012340068817
0.20250636339187622,-0.45143628120422363
0.20420286059379578,-0.4494410753250122
0.20440685749053955,-0.4490247964859009
0.20480561256408691,-0.44903698563575745
0.20487534999847412,-0.4476327896118164
0.20564693212509155,-0.4466787278652191
haa
0.3209049105644226,-0.45455193519592285
0.31900858879089355,-0.45907631516456604
0.31833744049072266,-0.46222373843193054
0.3172118067741394,-0.48069044947624207
0.3149110674858093,-0.48942700028419495
0.30618494749069214,-0.49046939611434937
0.3001684546470642,-0.49802249670028687
0.29252415895462036,-0.4999076724052429
0.2824655771255493,-0.4931113123893738
0.2737278342247009,-0.48799604177474976
0.2665517330169678,-0.4906914234161377
0.2595839500427246,-0.48395252227783203
0.2542782425880432,-0.4839777946472168
0.24672605097293854,-0.4868543744087219
0.24241991341114044,-0.48993825912475586
0.2351570874452591,-0.48615261912345886
0.22990825772285461,-0.4932091236114502
0.22437098622322083,-0.49485939741134644
0.21731916069984436,-0.49636808037757874
0.21225842833518982,-0.49746614694595337
0.21127256751060486,-0.48581019043922424
0.20856189727783203,-0.47880852222442627
0.2086729109287262,-0.4780677556991577
0.2069220244884491,-0.4766885042190552
0.20598503947257996,-0.47427231073379517
0.2054174542427063,-0.47345981001853943
0.2041565179824829,-0.47036176919937134
0.2024090588092804,-0.46604546904563904
0.20132261514663696,-0.4587908983230591
0.2005733847618103,-0.449675589799881
0.20266327261924744,-0.4443027973175049
0.20416754484176636,-0.440744012594223
0.20452144742012024,-0.43138638138771057
0.20569327473640442,-0.4244190752506256
0.2064158320426941,-0.4210636615753174
0.20684826374053955,-0.41626933217048645
0.20712915062904358,-0.41360095143318176
0.20575526356697083,-0.4127018451690674
0.20548182725906372,-0.4099956154823303
0.20526918768882751,-0.4098835587501526
0.20473378896713257,-0.4081352949142456
0.20521420240402222,-0.4086316227912903
0.2048357129096985,-0.40829330682754517
0.20407113432884216,-0.4077765941619873
0.20443665981292725,-0.407705157995224
0.20470160245895386,-0.4067307412624359
0.20588788390159607,-0.40712130069732666
0.20559686422348022,-0.40815407037734985
0.20660775899887085,-0.4075703024864197
0.2068515419960022,-0.40828362107276917
0.2067411243915558,-0.4092665910720825
0.2079835832118988,-0.40966707468032837
0.2072814404964447,-0.4097461700439453
0.20837369561195374,-0.4088295102119446
0.20992416143417358,-0.40729618072509766
0.2100059688091278,-0.4072604179382324
0.21042141318321228,-0.4064685106277466
0.20989897847175598,-0.40574944019317627
0.21042737364768982,-0.4048902094364166
0.20908835530281067,-0.4027480185031891
0.20789462327957153,-0.40189462900161743
0.20823898911476135,-0.40239375829696655
0.2073046863079071,-0.4013366997241974
0.20661461353302002,-0.3984883427619934
0.20583826303482056,-0.3978695273399353
0.205781489610672,-0.3972604274749756
0.20552027225494385,-0.3959343433380127
0.2054457664489746,-0.3943377733230591
0.20479682087898254,-0.3947165906429291
0.2050708532333374,-0.3936752378940582
0.2053791582584381,-0.39221540093421936
0.20329061150550842,-0.39351487159729004
0.20385059714317322,-0.39335399866104126
0.20203295350074768,-0.3933812975883484
0.2006431221961975,-0.3930521607398987
0.20001235604286194,-0.39463773369789124
-1.322972297668457,-0.29188644886016846
-1.288388729095459,-0.29854071140289307
-1.320324182510376,-0.3059159815311432
-1.36026132106781,-0.32001322507858276
