KeyBoardLocalX,KeyBoardLocalY
godd
1.137128472328186,-0.006953176110982895
1.1335903406143188,-0.009332854300737381
1.1304593086242676,-0.00918562337756157
1.132088303565979,-0.007062358781695366
1.1274054050445557,-0.00414752122014761
1.120832920074463,-0.004006586037576199
1.1076078414916992,-0.004735836759209633
1.0944968461990356,-0.003538886085152626
1.076202392578125,-0.002589792013168335
-0.4565644860267639,-0.40817755460739136
-0.5899877548217773,-0.4749033451080322
-0.637181282043457,-0.4886929988861084
-0.6603981256484985,-0.49285200238227844
-0.7001436948776245,-0.4971103072166443
-0.7486556768417358,-0.502152681350708
-0.7765285968780518,-0.49275416135787964
-0.8104346990585327,-0.48784738779067993
-0.7470853328704834,-0.5058997273445129
-0.7508045434951782,-0.5087152123451233
-0.7672962546348572,-0.5101240277290344
-0.779215395450592,-0.5074291229248047
-0.8014661073684692,-0.5079073905944824
-0.812466025352478,-0.5072510838508606
-0.7971935272216797,-0.5072200894355774
-0.7708953619003296,-0.501319408416748
-0.7485885620117188,-0.4967740774154663
-0.7363355159759521,-0.4945675730705261
-0.7297354936599731,-0.4928867518901825
-0.7291892170906067,-0.491766095161438
-0.7221757173538208,-0.49195486307144165
-0.722475528717041,-0.49085792899131775
-0.720846951007843,-0.4906032979488373
-0.7187411189079285,-0.49063342809677124
-0.7138972282409668,-0.48909470438957214
-0.7150503993034363,-0.49077939987182617
-0.7138064503669739,-0.4923681616783142
-0.7106168270111084,-0.4946298599243164
-0.7112555503845215,-0.49733585119247437
-0.7089900970458984,-0.4987514317035675
-0.7076268196105957,-0.5015026926994324
-0.7052521705627441,-0.5040459632873535
-0.7007478475570679,-0.5061818361282349
-0.6993902921676636,-0.5079873204231262
-0.6981697678565979,-0.5092957615852356
-0.6980273127555847,-0.5105500817298889
-0.6981037855148315,-0.5116935968399048
-0.6991684436798096,-0.5132189989089966
-0.7003074884414673,-0.5155031681060791
-0.7004183530807495,-0.5156023502349854
-0.7011374831199646,-0.5169659852981567
-0.7016079425811768,-0.5177704095840454
-0.7007540464401245,-0.518109142780304
-0.6999267339706421,-0.517419159412384
-0.699329674243927,-0.5170413255691528
-0.6921890377998352,-0.5067371726036072
-0.6906293630599976,-0.5052898526191711
-0.6885086297988892,-0.5020737051963806
-0.6873273849487305,-0.4997095763683319
-0.6859351396560669,-0.4976870119571686
-0.6844602823257446,-0.49551498889923096
-0.6831328868865967,-0.491915762424469
-0.6812533736228943,-0.48979896306991577
-0.6791884899139404,-0.4888848662376404
-0.6753015518188477,-0.48778656125068665
-0.6731809377670288,-0.485930472612381
-0.6707805395126343,-0.4839189648628235
-0.6703634262084961,-0.4816589951515198
-0.6687848567962646,-0.4795861840248108
-0.6679104566574097,-0.47764915227890015
-0.6668981909751892,-0.4755224287509918
-0.6657937169075012,-0.47385358810424805
-0.6639926433563232,-0.47133877873420715
-0.6622843742370605,-0.4697164297103882
-0.6578385829925537,-0.46473342180252075
-0.6555874347686768,-0.462570458650589
giddf
0.01454472728073597,-0.4322137236595154
0.012730510905385017,-0.43356505036354065
0.011551382020115852,-0.4348699748516083
0.01011565513908863,-0.4345008432865143
0.00821918435394764,-0.4353284239768982
0.0058408090844750404,-0.4365902543067932
0.0036033992655575275,-0.4348699748516083
0.0030943755991756916,-0.4333241283893585
0.0018873816588893533,-0.4327402710914612
0.0023101274855434895,-0.43174880743026733
0.0023590032942593098,-0.43044793605804443
0.002488196361809969,-0.429790735244751
0.0022788350470364094,-0.43022844195365906
0.002671778667718172,-0.42952463030815125
0.003600717056542635,-0.4297187328338623
0.004509390331804752,-0.4298704266548157
0.005256832577288151,-0.43032243847846985
0.007412733975797892,-0.4298349618911743
0.009373428300023079,-0.43108120560646057
0.010929258540272713,-0.4307571351528168
0.009733142331242561,-0.43031173944473267
0.003477782476693392,-0.4290016293525696
-0.00763297313824296,-0.4293387532234192
-0.016697946935892105,-0.4284393787384033
-0.030651399865746498,-0.42697176337242126
-0.03622398525476456,-0.4252776503562927
-0.04072964936494827,-0.42470985651016235
-0.041320182383060455,-0.4233957827091217
-0.040004707872867584,-0.41997724771499634
-0.035457320511341095,-0.4187275469303131
-0.027471039444208145,-0.41611528396606445
-0.015175645239651203,-0.4144817888736725
0.9537380933761597,-0.09728187322616577
0.9932538866996765,-0.07108469307422638
1.0769695043563843,-0.06505674868822098
1.106981635093689,-0.07148950546979904
1.1405003070831299,-0.07615892589092255
1.1551239490509033,-0.08000601083040237
1.135314702987671,-0.08131326735019684
1.1319222450256348,-0.08437016606330872
1.1277121305465698,-0.08533729612827301
1.1242363452911377,-0.08682515472173691
1.1183526515960693,-0.08493664860725403
1.1263543367385864,-0.07797747105360031
1.1429983377456665,-0.07627791166305542
1.1435959339141846,-0.07807853072881699
1.1479544639587402,-0.07956638932228088
1.1129331588745117,-0.08027099072933197
1.0961252450942993,-0.0797935426235199
1.086411476135254,-0.08004136383533478
1.0754098892211914,-0.08105963468551636
1.0070574283599854,-0.08863110095262527
0.9853085875511169,-0.08704810589551926
0.9724745154380798,-0.0897192656993866
0.9629005193710327,-0.08952555060386658
0.9531930088996887,-0.08906350284814835
0.9414741396903992,-0.09115399420261383
0.9344483613967896,-0.0912758857011795
0.9255064725875854,-0.09321589022874832
0.9160865545272827,-0.09459920972585678
0.9058337211608887,-0.09418584406375885
0.8930892944335938,-0.09604852646589279
0.8784304857254028,-0.09811525046825409
0.8635376691818237,-0.10029760003089905
0.8473057746887207,-0.1020110473036766
0.8301388025283813,-0.10436460375785828
0.8211542367935181,-0.1083122193813324
0.8056033849716187,-0.11194682121276855
0.7882578372955322,-0.11277003586292267
0.7682119607925415,-0.11188456416130066
0.7507627010345459,-0.11117134243249893
0.7414262294769287,-0.10999832302331924
0.732801079750061,-0.10699233412742615
0.7284204959869385,-0.10450076311826706
0.7622988224029541,-0.10703787207603455
0.773123025894165,-0.10809162259101868
0.7787902355194092,-0.1092202216386795
0.7736356258392334,-0.10886014997959137
0.784774899482727,-0.10565977543592453
0.7448179721832275,-0.10031341016292572
0.7328130006790161,-0.09991364181041718
0.7293521165847778,-0.09819041192531586
0.7408432960510254,-0.09373429417610168
0.7453007698059082,-0.08874870091676712
0.7448225021362305,-0.08579878509044647
-0.7745647430419922,-0.32843834161758423
-0.8200870752334595,-0.37047135829925537
-0.8098340034484863,-0.41714367270469666
-0.7489926815032959,-0.4285101294517517
-0.7645022869110107,-0.43241357803344727
-0.7812723517417908,-0.4387286603450775
-0.801486074924469,-0.4394843876361847
-0.8234591484069824,-0.43930307030677795
-0.8387888669967651,-0.44302064180374146
-0.846935510635376,-0.460888147354126
-0.8488274812698364,-0.46424925327301025
-0.8492502570152283,-0.4665997624397278
-0.8452759981155396,-0.4727128744125366
-0.8400790691375732,-0.47383370995521545
-0.831528902053833,-0.4728561341762543
-0.8232564926147461,-0.4713592231273651
-0.8169655799865723,-0.47029629349708557
-0.8053476810455322,-0.4682101309299469
-0.8009135723114014,-0.46723857522010803
-0.7935069799423218,-0.4652087390422821
-0.7902747392654419,-0.46520379185676575
-0.7870675325393677,-0.46589192748069763
-0.7864856719970703,-0.4670039415359497
-0.7853107452392578,-0.4672960042953491
-0.7839174270629883,-0.4671374559402466
-0.7807867527008057,-0.46716874837875366
-0.7787812948226929,-0.4669017791748047
-0.7766259908676147,-0.46419137716293335
-0.7751670479774475,-0.4635205864906311
-0.772020697593689,-0.46233636140823364
-0.7705681324005127,-0.4607773423194885
-0.7693238258361816,-0.4600127041339874
-0.7640694379806519,-0.4542626142501831
-0.7615156173706055,-0.4524998366832733
-0.7609878778457642,-0.4525392949581146
-0.7589054107666016,-0.4511549770832062
-0.7593430280685425,-0.4497520327568054
-0.7582755088806152,-0.4481361508369446
-0.7572500705718994,-0.44720131158828735
-0.7576307654380798,-0.44585394859313965
-0.7580307126045227,-0.4436359107494354
-0.7579903602600098,-0.442352294921875
-0.7576577663421631,-0.44120264053344727
-0.7575531005859375,-0.4392175078392029
-0.7571077346801758,-0.4395359754562378
-0.7568697929382324,-0.43860793113708496
-0.36967480182647705,-0.42885780334472656
-0.30129557847976685,-0.42600929737091064
-0.2716860771179199,-0.4216502606868744
-0.25330281257629395,-0.4180316627025604
-0.25282764434814453,-0.41572538018226624
-0.2466139942407608,-0.4129713773727417
-0.25502824783325195,-0.41141611337661743
-0.2426617592573166,-0.409493625164032
goodd
-0.012551994994282722,-0.4408113956451416
-0.022050146013498306,-0.44164177775382996
-0.03078714944422245,-0.44219058752059937
-0.04510805755853653,-0.44297096133232117
-0.05091638118028641,-0.44334548711776733
-0.0570051446557045,-0.44522616267204285
-0.059509146958589554,-0.44631099700927734
-0.05987348034977913,-0.4463168680667877
-0.05936386063694954,-0.44699448347091675
-0.05760253220796585,-0.4476557672023773
-0.055731989443302155,-0.4474145770072937
-0.0528554692864418,-0.4475988745689392
-0.05027816444635391,-0.4469280242919922
-0.046462275087833405,-0.4464598000049591
-0.04166976362466812,-0.44565409421920776
-0.03642231971025467,-0.4436354339122772
-0.030987272039055824,-0.44206148386001587
-0.027420524507761,-0.4403022527694702
-0.026376400142908096,-0.4394896626472473
-0.021211061626672745,-0.43818575143814087
-0.017000142484903336,-0.4367479681968689
-0.013624133542180061,-0.43478018045425415
-0.00886082835495472,-0.4342450499534607
-0.010838063433766365,-0.4323267936706543
-0.014917557127773762,-0.4319087266921997
-0.024292919784784317,-0.42972153425216675
-0.029134605079889297,-0.429301381111145
-0.02871275320649147,-0.42802634835243225
-0.026672188192605972,-0.4260298013687134
-0.023342076689004898,-0.4219050407409668
-0.02606898918747902,-0.4171248972415924
-0.026041869074106216,-0.41400596499443054
-0.025480840355157852,-0.4120084047317505
-0.02330765500664711,-0.41107848286628723
-0.019714687019586563,-0.40921545028686523
-0.006132126785814762,-0.40789440274238586
0.005495400168001652,-0.4060690999031067
0.959378182888031,-0.009658112190663815
1.0921785831451416,0.006330183241516352
1.1119627952575684,0.0075566391460597515
1.1312785148620605,0.006311977282166481
1.1494207382202148,0.0008553301449865103
1.1507723331451416,-0.006266098935157061
1.0955357551574707,-0.009830249473452568
1.0911133289337158,-0.011681378819048405
1.108572244644165,-0.013143707066774368
1.1266694068908691,-0.013901987113058567
1.1281321048736572,-0.01319326926022768
1.1501628160476685,-0.010379571467638016
1.1586084365844727,-0.0066549284383654594
1.1713528633117676,-0.003151130396872759
1.1848115921020508,0.00035313155967742205
1.2028048038482666,0.008013398386538029
1.2132093906402588,0.015075177885591984
1.2019720077514648,0.02026333473622799
1.196606159210205,0.024259205907583237
1.1729198694229126,0.025532212108373642
1.1358561515808105,0.020729541778564453
1.1264774799346924,0.01413862407207489
1.123952865600586,0.008412257768213749
1.112746238708496,0.00012703289394266903
1.115898847579956,-0.003566153347492218
1.132335901260376,-0.008616103790700436
1.1430301666259766,-0.014632446691393852
1.1091814041137695,-0.019955690950155258
1.1002320051193237,-0.023118602111935616
1.0832068920135498,-0.028968941420316696
1.0855200290679932,-0.03250527009367943
1.0761070251464844,-0.03663621470332146
1.085158348083496,-0.04129698500037193
1.1007654666900635,-0.042280163615942
1.1138063669204712,-0.04523684084415436
1.1108189821243286,-0.04797978326678276
1.0910441875457764,-0.05305027589201927
1.0854992866516113,-0.05623999983072281
1.0009950399398804,-0.07045114785432816
0.9820398688316345,-0.07435356825590134
0.9643441438674927,-0.07721956074237823
0.9449353814125061,-0.0806785374879837
-0.5678718090057373,-0.4363362193107605
-0.5731855630874634,-0.44596222043037415
-0.6336432695388794,-0.4483718276023865
-0.6837575435638428,-0.4560295343399048
-0.6626242399215698,-0.4724353551864624
-0.6663820147514343,-0.46927347779273987
-0.6923491954803467,-0.4637271463871002
-0.7216796278953552,-0.4589341878890991
-0.7495783567428589,-0.4565311670303345
-0.7571839094161987,-0.4541725516319275
-0.7546342611312866,-0.44951412081718445
-0.7437808513641357,-0.4417053461074829
-0.7174067497253418,-0.4392082691192627
-0.7255962491035461,-0.43928635120391846
-0.7307419180870056,-0.4397839307785034
-0.7329666614532471,-0.4406704902648926
-0.7139580249786377,-0.44235172867774963
-0.7119476795196533,-0.44413626194000244
-0.7120665907859802,-0.44653528928756714
-0.7129821181297302,-0.44959795475006104
-0.7025336027145386,-0.4533619284629822
-0.6953202486038208,-0.4560483992099762
-0.687929093837738,-0.4591226577758789
-0.6811840534210205,-0.4620952606201172
-0.6597724556922913,-0.4677155613899231
-0.6509815454483032,-0.47266337275505066
-0.6475895643234253,-0.476154625415802
-0.6435588002204895,-0.47958558797836304
-0.643528401851654,-0.48251983523368835
-0.6379508972167969,-0.48672980070114136
-0.6335660815238953,-0.4889973998069763
-0.6299546360969543,-0.4917687773704529
-0.6279783248901367,-0.49409544467926025
-0.6204637885093689,-0.4876663088798523
-0.6162755489349365,-0.48825663328170776
-0.6127710342407227,-0.4882722795009613
-0.6104927062988281,-0.48769110441207886
-0.6084796786308289,-0.4872642457485199
-0.6053000688552856,-0.4853809177875519
-0.6016956567764282,-0.4815390706062317
-0.5992101430892944,-0.4800049960613251
-0.5969839096069336,-0.4784408509731293
-0.5937644839286804,-0.47316044569015503
-0.5911784172058105,-0.46982765197753906
-0.5902118682861328,-0.46690523624420166
-0.5877038836479187,-0.46315643191337585
goodddf
0.049940504133701324,-0.4701671004295349
0.046359457075595856,-0.47234606742858887
0.0406743660569191,-0.4761570692062378
0.03766626864671707,-0.47818854451179504
0.033757247030735016,-0.48099491000175476
0.033440299332141876,-0.48264819383621216
0.03214792162179947,-0.4850061237812042
0.030609527602791786,-0.4865422546863556
0.02842530980706215,-0.4883609414100647
0.024549070745706558,-0.48967692255973816
0.023927990347146988,-0.49192342162132263
0.022587481886148453,-0.49527817964553833
0.020932409912347794,-0.4973352253437042
0.015390519984066486,-0.5000430941581726
0.009643884375691414,-0.5028319358825684
0.0029532616026699543,-0.5052177309989929
-0.003704280825331807,-0.5072588324546814
-0.01487955916672945,-0.5084083080291748
-0.023124370723962784,-0.5101484656333923
-0.030649611726403236,-0.5121303796768188
-0.03433600813150406,-0.5124495029449463
-0.03745899349451065,-0.5110849738121033
-0.039655573666095734,-0.5095779299736023
-0.03856540471315384,-0.5077590942382812
-0.037579990923404694,-0.5050241351127625
-0.03782660514116287,-0.5018459558486938
-0.033996857702732086,-0.49195927381515503
-0.03142670542001724,-0.4837597608566284
-0.027183596044778824,-0.4754007160663605
-0.02319306507706642,-0.46671703457832336
-0.017426613718271255,-0.45487767457962036
-0.011269601061940193,-0.4469892680644989
-0.0034263734705746174,-0.44133681058883667
0.006894470192492008,-0.43247461318969727
0.020820949226617813,-0.4239213466644287
0.038865216076374054,-0.4144631624221802
1.130213737487793,0.04546882584691048
1.1559369564056396,0.07289180159568787
1.167405605316162,0.07146488130092621
1.2161293029785156,0.06869278103113174
1.249420404434204,0.0567789189517498
1.2820345163345337,0.044286325573921204
1.3064696788787842,0.03721391409635544
1.3357315063476562,0.032994888722896576
1.3578054904937744,0.03460904210805893
1.350378394126892,0.0330488458275795
1.348729133605957,0.031485624611377716
1.3548181056976318,0.02877892553806305
1.3298964500427246,0.02327488735318184
1.3304541110992432,0.01768534816801548
1.3381853103637695,0.015230848453938961
1.3285186290740967,0.014017452485859394
1.304609775543213,0.01640229858458042
1.2953370809555054,0.016672693192958832
1.212974190711975,0.013183564879000187
1.2244999408721924,0.010860610753297806
1.2230112552642822,0.00940315518528223
1.224820613861084,0.0006548968376591802
1.23313307762146,-0.005169379524886608
1.2108888626098633,-0.0099245086312294
1.1806941032409668,-0.012593218125402927
1.171426773071289,-0.011229470372200012
1.1641144752502441,-0.010267196223139763
1.1616086959838867,-0.008974850177764893
1.1567065715789795,-0.007553481962531805
1.143239140510559,-0.005664868280291557
1.1660621166229248,-0.005936202593147755
1.17892324924469,-0.0066285207867622375
1.1870229244232178,-0.0090353824198246
1.1928582191467285,-0.015364665538072586
1.1978027820587158,-0.017517564818263054
1.2037533521652222,-0.022499967366456985
1.2070852518081665,-0.027587702497839928
1.20835280418396,-0.035152580589056015
1.2112452983856201,-0.0427020788192749
1.2141281366348267,-0.0486263670027256
1.2191619873046875,-0.051876962184906006
1.2225570678710938,-0.05495713651180267
1.2254753112792969,-0.05835019797086716
1.228499174118042,-0.0605817586183548
1.2315815687179565,-0.062152616679668427
1.2332278490066528,-0.06389283388853073
1.2324812412261963,-0.06631089001893997
1.2324562072753906,-0.06869131326675415
1.2321767807006836,-0.0692167803645134
1.2231361865997314,-0.0680016428232193
1.205427646636963,-0.06589488685131073
1.184596061706543,-0.06459993124008179
1.1785876750946045,-0.06449439376592636
1.1779701709747314,-0.06488460302352905
1.1737412214279175,-0.06532833725214005
1.1674344539642334,-0.06659939140081406
1.1578309535980225,-0.0681389644742012
1.1484086513519287,-0.06854130327701569
1.137953758239746,-0.06973333656787872
1.1202794313430786,-0.06957648694515228
1.1010980606079102,-0.06924113631248474
1.0849589109420776,-0.06869463622570038
-0.6040899753570557,-0.36532288789749146
-0.6792389154434204,-0.3906121551990509
-0.7083653211593628,-0.380887508392334
-0.7511264085769653,-0.3859439194202423
-0.7850003242492676,-0.3838488459587097
-0.7927402853965759,-0.3598526418209076
-0.7987633347511292,-0.41628676652908325
-0.8139750361442566,-0.42625492811203003
-0.9167028665542603,-0.43008658289909363
-0.8389253616333008,-0.4386350214481354
-0.8337767124176025,-0.4411852955818176
-0.8256694674491882,-0.44448480010032654
-0.8287942409515381,-0.4468589723110199
-0.8151452541351318,-0.4461733102798462
-0.8079277276992798,-0.4447130858898163
-0.8005642890930176,-0.441037118434906
-0.7903532981872559,-0.43886321783065796
-0.7745747566223145,-0.4412709176540375
-0.7707877159118652,-0.442404180765152
-0.7669401168823242,-0.4435909390449524
-0.7600590586662292,-0.4433940649032593
-0.7547691464424133,-0.44488346576690674
-0.7483952045440674,-0.4446777105331421
-0.7395528554916382,-0.4406857192516327
-0.7342299818992615,-0.44012606143951416
-0.7279831171035767,-0.4380531907081604
-0.7231816649436951,-0.4360775649547577
-0.7200857996940613,-0.43382778763771057
-0.7148958444595337,-0.43273502588272095
-0.7092228531837463,-0.4310797452926636
-0.704491138458252,-0.429027795791626
-0.6983831524848938,-0.4245944321155548
-0.6949770450592041,-0.4237043857574463
-0.6921479105949402,-0.42022016644477844
-0.6895594596862793,-0.41605010628700256
-0.686897337436676,-0.41253477334976196
-0.6858149170875549,-0.40935325622558594
-0.6851464509963989,-0.40547874569892883
-0.6846271753311157,-0.40212389826774597
-0.6838303804397583,-0.39835113286972046
-0.6828197836875916,-0.3938448131084442
-0.6830145120620728,-0.39210212230682373
-0.6830906867980957,-0.39285406470298767
-0.6824582815170288,-0.39424705505371094
-0.683120608329773,-0.39577269554138184
-0.6831124424934387,-0.39591777324676514
-0.6824842095375061,-0.39583176374435425
-0.6831057071685791,-0.39504820108413696
-0.6829771399497986,-0.394839882850647
-0.683256983757019,-0.39609891176223755
-0.6839828491210938,-0.3983253240585327
-0.6840728521347046,-0.4007771611213684
-0.6850045919418335,-0.4014109969139099
-0.6857004761695862,-0.4018181264400482
-0.6849983334541321,-0.4020819365978241
-0.6829869747161865,-0.400980144739151
-0.681171715259552,-0.3983237147331238
-0.6787154078483582,-0.3959423303604126
-0.2389528602361679,-0.35098904371261597
gggggggooosssdf
0.049728311598300934,-0.3153148293495178
0.014850501902401447,-0.33474308252334595
0.02006024494767189,-0.3184879422187805
0.024598095566034317,-0.32486623525619507
0.023469481617212296,-0.3134140372276306
0.025835487991571426,-0.3060198426246643
0.028961453586816788,-0.3166845440864563
0.02794593945145607,-0.29028570652008057
0.026025626808404922,-0.27546098828315735
0.026723895221948624,-0.2868795692920685
0.027098212391138077,-0.3077891767024994
0.026252571493387222,-0.3118869364261627
-0.033117689192295074,-0.31923383474349976
-0.023628924041986465,-0.3255382478237152
-0.016070310026407242,-0.3183426856994629
-0.016561154276132584,-0.31932270526885986
-0.01703307405114174,-0.32113754749298096
-0.01812741532921791,-0.32202449440956116
-0.01735881343483925,-0.3228587210178375
-0.01892060413956642,-0.318813681602478
-0.02162710204720497,-0.3209284543991089
-0.02194792404770851,-0.3279813528060913
-0.023760054260492325,-0.32293492555618286
-0.025076571851968765,-0.3141225576400757
-0.053712137043476105,-0.31840765476226807
-0.04725665599107742,-0.31138095259666443
-0.0438024178147316,-0.31384557485580444
-0.03990218788385391,-0.32016679644584656
-0.03709257394075394,-0.31566619873046875
-0.03270701318979263,-0.3184311091899872
-0.026683811098337173,-0.32011306285858154
-0.02268657460808754,-0.3219892084598541
-0.020408187061548233,-0.323753297328949
-0.03787294775247574,-0.3313259780406952
-0.039986081421375275,-0.32919585704803467
-0.09706975519657135,-0.3031024932861328
-0.09348751604557037,-0.2853873670101166
-0.09131388366222382,-0.2677335739135742
-0.08921028673648834,-0.2559288442134857
-0.12490648776292801,-0.2691366970539093
-0.13768541812896729,-0.2648642659187317
-0.14961141347885132,-0.26714542508125305
-0.12553903460502625,-0.2608465552330017
0.9890303015708923,-0.001255612587556243
1.1025351285934448,-0.029712919145822525
1.1227879524230957,-0.0266144797205925
1.1506834030151367,-0.01349698007106781
1.17677903175354,-0.00012999732280150056
1.193576455116272,0.004788127727806568
1.2072715759277344,-0.0014922290574759245
1.2149903774261475,-0.00937807746231556
1.2228745222091675,-0.017327120527625084
1.214143991470337,-0.03286878392100334
1.2154712677001953,-0.034377552568912506
1.2221124172210693,-0.03188478574156761
1.239400863647461,-0.033982113003730774
1.2657946348190308,-0.04379778727889061
1.2575736045837402,-0.049554482102394104
1.2598282098770142,-0.053377799689769745
1.2554359436035156,-0.055324994027614594
1.2591147422790527,-0.05839349702000618
1.24794340133667,-0.041748061776161194
1.2393593788146973,-0.026573944836854935
1.239948034286499,-0.03499871864914894
1.2416231632232666,-0.037414103746414185
1.1202075481414795,-0.04001461714506149
1.1428618431091309,-0.013039526529610157
1.1147141456604004,-0.012752275913953781
1.1259132623672485,-0.02441609650850296
1.1356518268585205,-0.01648745685815811
1.1387982368469238,-0.010884253308176994
1.141117811203003,-0.007286286912858486
1.1374077796936035,-0.019420960918068886
1.1288235187530518,-0.01035494264215231
1.1170735359191895,-0.0117066390812397
1.1124286651611328,-0.009018444456160069
1.105884075164795,-0.008219369687139988
1.0991573333740234,-0.009440112859010696
1.0973999500274658,-0.00923249963670969
1.097637414932251,-0.01244066096842289
1.0963342189788818,-0.01547956746071577
1.0753586292266846,-0.010564792901277542
1.078357458114624,-0.0075784227810800076
1.0812002420425415,-0.00999778974801302
1.084420084953308,-0.013635868206620216
1.0854599475860596,-0.025515317916870117
1.0876613855361938,-0.02912934496998787
1.0891598463058472,-0.03151385858654976
1.0887634754180908,-0.03642559424042702
1.0879766941070557,-0.0391358807682991
1.0886704921722412,-0.04051903262734413
1.0909831523895264,-0.03804871067404747
1.091538667678833,-0.03866884112358093
1.0896215438842773,-0.041451409459114075
1.0860011577606201,-0.042616505175828934
1.0797104835510254,-0.04630362614989281
-1.043062686920166,-0.5958364605903625
-1.0236890316009521,-0.6098470687866211
-0.9399021863937378,-0.541000485420227
-0.918890118598938,-0.5451332926750183
-0.929858386516571,-0.6089131832122803
-0.8408753871917725,-0.5748310685157776
-0.8280669450759888,-0.571424126625061
-0.8127195835113525,-0.5718988180160522
-0.8003389835357666,-0.5745478868484497
-0.8000199794769287,-0.5664165019989014
-0.79845130443573,-0.5520387887954712
-0.7935135364532471,-0.5472640991210938
-0.7857345342636108,-0.5404598116874695
-0.7852464914321899,-0.5301207900047302
-0.7850384712219238,-0.5168615579605103
-0.7840055227279663,-0.5133867263793945
-0.7730564475059509,-0.5161533355712891
-0.7786811590194702,-0.49433088302612305
-0.7781046628952026,-0.4977414011955261
-0.7727582454681396,-0.5004749894142151
-0.7704180479049683,-0.5078891515731812
-0.7710654735565186,-0.4883393943309784
-0.7721960544586182,-0.46566396951675415
-0.7720224857330322,-0.45894676446914673
-0.7713878154754639,-0.46344614028930664
-0.7709687948226929,-0.46369290351867676
-0.7655285596847534,-0.47473016381263733
-0.7643358707427979,-0.47613829374313354
-0.7651481032371521,-0.4757588505744934
-0.7669538259506226,-0.4820358157157898
-0.7694825530052185,-0.4822086989879608
-0.7720123529434204,-0.4804301857948303
-0.7754261493682861,-0.47863417863845825
-0.7768760919570923,-0.4776514172554016
-0.7801878452301025,-0.4758143126964569
-0.7831349968910217,-0.4761779308319092
-0.7843316793441772,-0.47221678495407104
-0.785137414932251,-0.46833840012550354
