Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Mark
8301.883331566667,-5.469416040674312,-7.097114218023494,-96.73788047540538,38.484397119056524,313.84245313250835,-120.37685870774209,-150.1084757334229,-8.09812412885972,-10.276785166307713,-52.99156189857654,40.55623168228266,38.485926462022476,114.50332289782958,38.479037834467704,38.48314413475802,-100.17042092544338,-156.78829801008138,32.79630392932681,-72.73794822773142,78.14295370975432,0.0,0.04885835358351484,-0.041750065481718876,0.14372836121084792,0
8301.8866649,21.576815111629337,-6.178707454364483,-105.77027151042923,39.870643223269056,317.0847068143762,-114.73641841352857,-142.79824521082116,-6.849550396150688,-7.0611438273428995,-47.43554695959471,41.940544261386435,39.87535037071342,121.90508677948543,39.865115940719946,39.868657743499135,-100.40665466932535,-155.71284507719537,33.23744111316746,-72.57209500705198,79.50222353450553,0.0,0.09997019303914986,0.022325905538875725,0.19909418914303204,0
8301.889998233333,45.71842268962715,-5.622320089374051,-115.43784194758065,40.888127729589556,313.0014701093795,-109.76225479968713,-136.17357347033501,-5.535887144116362,-4.488206940040348,-42.58183163596779,42.956347292842,40.89559693577807,128.26727228543882,40.88248212675447,40.88565075499629,-100.9885407765271,-155.0135424017306,33.617930914472495,-71.96174821803424,80.49242330821164,0.0,0.13985019042145685,0.07019978708129448,0.23423243704002222,0
8301.893331566665,64.61540462029502,-5.621913690239878,-125.15689408787735,41.34879258008324,296.0121753393062,-105.99804302507198,-130.90969686339818,-4.104826864254661,-3.2776874720338807,-39.189011230140196,43.41568787293156,41.358294862192935,132.69608675194144,41.34308813884589,41.34618511613,-102.12525661053391,-154.90453660494381,33.85748845545744,-70.76361018093992,80.92469778826899,0.0,0.16207554488989517,0.09167730199757916,0.23697747686515963,0
8301.8966649,77.11506250026112,-6.127178082555307,-133.31315217801892,41.311661635341295,265.57660536306287,-103.74091789743846,-127.51428481165796,-2.5043439463117267,-3.9937763790063716,-38.01873948326286,43.37755165397516,41.322357855700595,134.72422662918612,41.30593952344652,41.309268993078476,-103.82417696856984,-155.40056816239485,33.890248045307175,-69.16429265289887,80.85732111733083,0.0,0.1667091821080669,0.08572776466745366,0.2062506361699443,0
8301.899998233333,83.52362316342382,-6.894469458567721,-138.01328984460918,41.020033288952305,226.2412488113791,-102.96887516991482,-126.18116092789488,-0.7233737081649275,-6.774164271805392,-39.534549490859504,43.08511695808973,41.031190332971434,134.4379082215442,41.01429995059529,41.01807894237913,-105.8774096910098,-156.30978328305835,33.689427643348964,-67.57390452535329,80.53373763746788,0.0,0.15965756255178637,0.05990268017093538,0.1516051598308476,0
8301.903331566666,85.19422120943224,-7.625349254539391,-137.7380082933601,40.763649011149894,183.9477883789957,-103.37313806437535,-126.76220036001145,1.1521551837405433,-11.282666677136076,-43.73220052693275,42.82796183432457,40.7747676177977,132.3327991602667,40.75785933112952,40.76216951611565,-107.92352136259697,-157.26674511248342,33.25599232364317,-66.48614457218595,80.24462793582421,0.0,0.15023175979276993,0.0265056780602921,0.08964096534760599,0
8301.9066649,83.69201149271126,-8.110784045771444,-131.64362799031414,40.74639713800654,141.2002138916172,-104.48617187963607,-128.86074644973377,2.912470719859287,-16.926916479971283,-50.15784308237404,42.80977582251822,40.75719990529834,128.99596525713073,40.74043549533691,40.74521782473528,-109.57723498111426,-157.8342297519181,32.58854803691777,-66.34694049002854,80.19467190687695,0.0,0.14745940393649337,-0.002626491626224238,0.038430767673229116,0
8301.909998233334,80.251989448099,-8.309665789815664,-119.86599541011643,41.01443235183203,95.07262040065167,-105.8378687403021,-131.9452647519514,4.24318120866687,-23.10867880389456,-57.890224486030114,43.07651539716212,41.024751524492615,124.87928396263061,41.008115369903976,41.01319705961049,-110.57187339432346,-157.67869665722935,31.680986223918502,-67.40159377634986,80.43007826500757,0.0,0.15609824651756704,-0.02045522075315495,0.011657352111054451,0
8301.913331566666,75.87598543576169,-8.33732882822062,-104.0077505406814,41.46033217266017,39.376626682202506,-107.0827404918316,-135.42415435851728,4.77522131703914,-29.309468137910862,-65.44999790928745,43.5206447715229,41.46999804326765,120.31700019895372,41.453457964497986,41.45859709097613,-110.83289465616397,-156.7409237851148,30.558326287611337,-69.54781542611718,80.84315943576493,0.0,0.17435340401741467,-0.02635063509525297,0.014871397943936314,0
8301.9166649,71.64130526054657,-8.38843525714446,-87.36417447389637,41.88940411253685,-31.474707269161517,-108.08378617077271,-138.72778108246177,4.150915748874209,-35.06246179589536,-70.93754530372263,43.94751598184797,41.898220674253665,115.68584546524303,41.8818387279904,41.88677447800001,-110.441123039513,-155.27762501677861,29.30759996529524,-72.30635971914674,81.23936130322969,0.0,0.19513932761062466,-0.024435261922683284,0.04560604469988048,0
8301.919998233332,68.60442737958861,-8.642322112286678,-74.34114003388223,42.1147566108248,-120.08439436683548,-108.94858338393766,-141.4427077548272,2.110191209976233,-39.971946525203386,-72.59522304437672,44.17043416411694,42.122580288066196,111.50494740921216,42.106512573316905,42.11101734359853,-109.52762891029882,-153.71878570167092,28.063983571724037,-74.97504558587664,81.43232026374184,0.0,0.21053988451522218,-0.019932235441039392,0.09656221783500901,0
